product_id,order_id,order_date,product_name,category,quantity,unit_price,bill_value,city,state,sales_channel,customer_age,discount_pct,payment_mode,return_flag,brand_name,total_amount
IT11263,6263,2025-05-10,Jeans,Western,4,1815.0,7260.0,Ajmer,Rajasthan,Online,27,15,Card,No,SheStyle,7260.0
IT11264,6264,2025-11-19,Leggings,Casual,3,1612.0,4836.0,Udaipur,Rajasthan,Online,43,5,UPI,Yes,SheStyle,4836.0
IT11267,6267,2025-07-08,Leggings,Casual,3,729.0,2187.0,Ajmer,Rajasthan,Offline,40,0,Cash,Yes,SheStyle,2187.0
IT11268,6268,2025-09-09,Jeans,Western,3,1912.0,5736.0,Udaipur,Rajasthan,Online,45,20,UPI,No,SheStyle,5736.0
IT11270,6270,2025-10-21,Saree,Ethnic,1,9109.0,9109.0,Jodhpur,Rajasthan,Online,24,20,Card,Yes,SheStyle,9109.0
IT11271,6271,2025-11-14,Saree,Ethnic,4,7616.0,30464.0,Udaipur,Rajasthan,Online,24,0,UPI,No,SheStyle,30464.0
IT11276,6276,2025-08-26,Jeans,Western,5,2011.0,10055.0,Udaipur,Rajasthan,Offline,28,0,Cash,No,SheStyle,10055.0
IT11279,6279,2025-05-03,Lehenga,Ethnic,3,6702.0,20106.0,Jaipur,Rajasthan,Offline,27,0,UPI,No,SheStyle,20106.0
IT11285,6285,2025-01-02,Saree,Ethnic,5,3580.0,17900.0,Kota,Rajasthan,Online,37,5,UPI,Yes,SheStyle,17900.0
IT11286,6286,2025-08-13,Top,Western,4,1324.0,5296.0,Ajmer,Rajasthan,Offline,37,0,Card,Yes,SheStyle,5296.0
IT11287,6287,2025-06-10,Kurti,Ethnic,5,1285.0,6425.0,Ajmer,Rajasthan,Online,22,15,Card,No,SheStyle,6425.0
IT11291,6291,2025-05-15,Lehenga,Ethnic,5,7133.0,35665.0,Udaipur,Rajasthan,Offline,26,5,Card,Yes,SheStyle,35665.0
IT11292,6292,2025-07-09,Jeans,Western,4,1909.0,7636.0,Udaipur,Rajasthan,Online,31,10,UPI,Yes,SheStyle,7636.0
IT11293,6293,2025-11-28,Lehenga,Ethnic,4,4791.0,19164.0,Udaipur,Rajasthan,Offline,37,0,Card,Yes,SheStyle,19164.0
IT11295,6295,2025-12-01,Lehenga,Ethnic,1,8065.0,8065.0,Kota,Rajasthan,Offline,42,0,Cash,No,SheStyle,8065.0
IT11296,6296,2025-09-09,Anarkali Suit,Ethnic,3,4361.0,13083.0,Jodhpur,Rajasthan,Online,25,15,Cash,No,SheStyle,13083.0
IT11299,6299,2025-05-04,Lehenga,Ethnic,4,4274.0,17096.0,Kota,Rajasthan,Online,30,15,Cash,No,SheStyle,17096.0
IT11300,6300,2025-04-24,Skirt,Western,5,2467.0,12335.0,Jaipur,Rajasthan,Offline,39,5,UPI,Yes,SheStyle,12335.0
IT11306,6306,2025-07-12,Kurti,Ethnic,4,994.0,3976.0,Udaipur,Rajasthan,Offline,24,10,UPI,Yes,SheStyle,3976.0
IT11307,6307,2025-07-31,Anarkali Suit,Ethnic,5,9564.0,47820.0,Kota,Rajasthan,Offline,21,20,Cash,No,SheStyle,47820.0
IT11309,6309,2025-02-20,Lehenga,Ethnic,1,7320.0,7320.0,Udaipur,Rajasthan,Offline,39,5,Cash,No,SheStyle,7320.0
IT11311,6311,2025-10-02,Kurti,Ethnic,3,727.0,2181.0,Jodhpur,Rajasthan,Online,41,15,Cash,Yes,SheStyle,2181.0
IT11321,6321,2025-08-13,Anarkali Suit,Ethnic,3,5977.0,17931.0,Ajmer,Rajasthan,Offline,28,20,Cash,No,SheStyle,17931.0
IT11322,6322,2025-12-13,Jeans,Western,1,2996.0,2996.0,Jaipur,Rajasthan,Online,37,5,Cash,Yes,SheStyle,2996.0
IT11326,6326,2025-12-08,Leggings,Casual,2,1065.0,2130.0,Jaipur,Rajasthan,Offline,38,0,Card,Yes,SheStyle,2130.0
IT11327,6327,2025-09-19,Lehenga,Ethnic,2,5836.0,11672.0,Ajmer,Rajasthan,Offline,45,10,UPI,No,SheStyle,11672.0
IT11329,6329,2025-09-16,Skirt,Western,5,2679.0,13395.0,Jodhpur,Rajasthan,Online,40,10,Card,Yes,SheStyle,13395.0
IT11330,6330,2025-06-07,Anarkali Suit,Ethnic,5,3540.0,17700.0,Kota,Rajasthan,Online,44,10,Card,Yes,SheStyle,17700.0
IT11331,6331,2025-08-09,Jeans,Western,2,1636.0,3272.0,Kota,Rajasthan,Online,31,10,Cash,Yes,SheStyle,3272.0
IT11332,6332,2025-07-28,Leggings,Casual,4,673.0,2692.0,Udaipur,Rajasthan,Offline,40,5,UPI,No,SheStyle,2692.0
IT11333,6333,2025-01-01,Leggings,Casual,3,543.0,1629.0,Kota,Rajasthan,Online,34,10,Cash,Yes,SheStyle,1629.0
IT11337,6337,2025-01-15,Jeans,Western,1,1777.0,1777.0,Ajmer,Rajasthan,Offline,38,20,UPI,Yes,SheStyle,1777.0
IT11338,6338,2025-04-12,Lehenga,Ethnic,2,5828.0,11656.0,Jaipur,Rajasthan,Offline,20,10,UPI,No,SheStyle,11656.0
IT11339,6339,2025-11-02,Lehenga,Ethnic,2,6040.0,12080.0,Udaipur,Rajasthan,Offline,39,20,Card,No,SheStyle,12080.0
IT11341,6341,2025-10-08,Saree,Ethnic,4,4471.0,17884.0,Udaipur,Rajasthan,Online,35,5,UPI,No,SheStyle,17884.0
IT11342,6342,2025-07-26,Leggings,Casual,1,680.0,680.0,Jaipur,Rajasthan,Offline,18,10,Cash,Yes,SheStyle,680.0
IT11343,6343,2025-03-06,Top,Western,5,1573.0,7865.0,Udaipur,Rajasthan,Online,35,5,UPI,No,SheStyle,7865.0
IT11344,6344,2025-10-23,Skirt,Western,2,2676.0,5352.0,Jaipur,Rajasthan,Offline,31,10,Cash,Yes,SheStyle,5352.0
IT11346,6346,2025-05-17,Kurti,Ethnic,5,1423.0,7115.0,Kota,Rajasthan,Offline,22,20,Card,No,SheStyle,7115.0
IT11348,6348,2025-09-13,Kurti,Ethnic,3,1599.0,4797.0,Jodhpur,Rajasthan,Online,31,15,Cash,Yes,SheStyle,4797.0
IT11350,6350,2025-08-11,Leggings,Casual,4,553.0,2212.0,Kota,Rajasthan,Online,31,20,UPI,Yes,SheStyle,2212.0
IT11351,6351,2025-09-03,Skirt,Western,5,1872.0,9360.0,Jodhpur,Rajasthan,Online,27,5,Cash,No,SheStyle,9360.0
IT11356,6356,2025-05-27,Jeans,Western,1,2269.0,2269.0,Udaipur,Rajasthan,Online,28,15,Cash,Yes,SheStyle,2269.0
IT11358,6358,2025-09-25,Top,Western,3,736.0,2208.0,Jodhpur,Rajasthan,Offline,19,5,UPI,Yes,SheStyle,2208.0
IT11359,6359,2025-01-10,Jeans,Western,4,2392.0,9568.0,Ajmer,Rajasthan,Offline,20,15,UPI,Yes,SheStyle,9568.0
IT11360,6360,2025-03-25,Lehenga,Ethnic,4,5698.0,22792.0,Jaipur,Rajasthan,Offline,29,20,UPI,Yes,SheStyle,22792.0
IT11361,6361,2025-10-29,Top,Western,3,1308.0,3924.0,Ajmer,Rajasthan,Online,36,20,UPI,Yes,SheStyle,3924.0
IT11362,6362,2025-08-18,Leggings,Casual,4,1214.0,4856.0,Ajmer,Rajasthan,Online,30,0,UPI,Yes,SheStyle,4856.0
IT11366,6366,2025-08-14,Jeans,Western,2,2556.0,5112.0,Jaipur,Rajasthan,Offline,44,20,Card,Yes,SheStyle,5112.0
IT11368,6368,2025-07-04,Kurti,Ethnic,2,1304.0,2608.0,Kota,Rajasthan,Offline,22,15,Card,No,SheStyle,2608.0
IT11370,6370,2025-08-03,Lehenga,Ethnic,5,8472.0,42360.0,Jaipur,Rajasthan,Offline,40,5,Cash,No,SheStyle,42360.0
IT11371,6371,2025-05-10,Lehenga,Ethnic,2,3577.0,7154.0,Ajmer,Rajasthan,Online,41,0,Card,No,SheStyle,7154.0
IT11375,6375,2025-08-26,Anarkali Suit,Ethnic,2,4431.0,8862.0,Udaipur,Rajasthan,Online,25,0,Cash,No,SheStyle,8862.0
IT11381,6381,2026-01-01,Jeans,Western,4,2931.0,11724.0,Jodhpur,Rajasthan,Online,44,15,Cash,No,SheStyle,11724.0
IT11382,6382,2025-11-06,Skirt,Western,1,2254.0,2254.0,Jaipur,Rajasthan,Online,33,10,UPI,No,SheStyle,2254.0
IT11384,6384,2025-08-06,Jeans,Western,2,2521.0,5042.0,Udaipur,Rajasthan,Online,32,20,Card,No,SheStyle,5042.0
IT11387,6387,2025-04-01,Anarkali Suit,Ethnic,2,8272.0,16544.0,Udaipur,Rajasthan,Online,21,15,Cash,No,SheStyle,16544.0
IT11388,6388,2025-10-04,Jeans,Western,2,2922.0,5844.0,Ajmer,Rajasthan,Offline,43,10,UPI,Yes,SheStyle,5844.0
IT11389,6389,2025-01-06,Leggings,Casual,5,1846.0,9230.0,Ajmer,Rajasthan,Online,41,5,Cash,No,SheStyle,9230.0
IT11391,6391,2025-02-21,Skirt,Western,2,2788.0,5576.0,Ajmer,Rajasthan,Offline,31,15,Card,No,SheStyle,5576.0
IT11396,6396,2025-04-01,Saree,Ethnic,5,9842.0,49210.0,Jodhpur,Rajasthan,Online,33,0,Cash,Yes,SheStyle,49210.0
IT11397,6397,2025-01-05,Lehenga,Ethnic,3,9437.0,28311.0,Kota,Rajasthan,Offline,18,15,UPI,Yes,SheStyle,28311.0
IT11399,6399,2025-10-02,Lehenga,Ethnic,3,3290.0,9870.0,Ajmer,Rajasthan,Online,30,0,UPI,Yes,SheStyle,9870.0
IT11400,6400,2025-08-14,Kurti,Ethnic,5,1941.0,9705.0,Kota,Rajasthan,Offline,42,20,Cash,Yes,SheStyle,9705.0
IT11402,6402,2025-11-30,Skirt,Western,3,2581.0,7743.0,Udaipur,Rajasthan,Online,22,15,Cash,Yes,SheStyle,7743.0
IT11406,6406,2025-09-18,Lehenga,Ethnic,1,4730.0,4730.0,Jaipur,Rajasthan,Offline,28,0,UPI,No,SheStyle,4730.0
IT11407,6407,2025-09-13,Saree,Ethnic,5,6483.0,32415.0,Jodhpur,Rajasthan,Online,43,15,UPI,Yes,SheStyle,32415.0
IT11408,6408,2025-11-26,Kurti,Ethnic,4,1492.0,5968.0,Kota,Rajasthan,Offline,36,0,Card,No,SheStyle,5968.0
IT11409,6409,2025-06-23,Jeans,Western,1,1644.0,1644.0,Jodhpur,Rajasthan,Offline,37,5,Cash,No,SheStyle,1644.0
IT11410,6410,2025-06-26,Leggings,Casual,2,997.0,1994.0,Jodhpur,Rajasthan,Online,24,15,UPI,Yes,SheStyle,1994.0
IT11414,6414,2025-06-26,Leggings,Casual,2,564.0,1128.0,Jaipur,Rajasthan,Online,19,15,Cash,No,SheStyle,1128.0
IT11415,6415,2025-02-28,Anarkali Suit,Ethnic,1,3198.0,3198.0,Kota,Rajasthan,Online,25,15,Cash,No,SheStyle,3198.0
IT11417,6417,2025-04-22,Anarkali Suit,Ethnic,3,3236.0,9708.0,Kota,Rajasthan,Offline,37,0,Card,Yes,SheStyle,9708.0
IT11420,6420,2025-02-25,Top,Western,2,1952.0,3904.0,Kota,Rajasthan,Offline,20,20,Card,Yes,SheStyle,3904.0
IT11425,6425,2025-05-12,Skirt,Western,4,2516.0,10064.0,Udaipur,Rajasthan,Offline,23,0,Card,Yes,SheStyle,10064.0
IT11426,6426,2025-09-03,Leggings,Casual,5,782.0,3910.0,Udaipur,Rajasthan,Offline,22,5,UPI,Yes,SheStyle,3910.0
IT11428,6428,2025-10-31,Leggings,Casual,5,1108.0,5540.0,Udaipur,Rajasthan,Offline,28,15,Cash,No,SheStyle,5540.0
IT11429,6429,2025-03-06,Saree,Ethnic,5,4910.0,24550.0,Jodhpur,Rajasthan,Online,41,15,Cash,No,SheStyle,24550.0
IT11430,6430,2025-11-23,Kurti,Ethnic,5,1800.0,9000.0,Udaipur,Rajasthan,Offline,41,5,Cash,Yes,SheStyle,9000.0
IT11431,6431,2025-04-26,Jeans,Western,5,1604.0,8020.0,Ajmer,Rajasthan,Online,25,5,UPI,Yes,SheStyle,8020.0
IT11433,6433,2025-12-26,Kurti,Ethnic,1,1337.0,1337.0,Jaipur,Rajasthan,Online,27,15,Card,Yes,SheStyle,1337.0
IT11434,6434,2025-11-06,Saree,Ethnic,4,8318.0,33272.0,Udaipur,Rajasthan,Offline,20,10,Card,Yes,SheStyle,33272.0
IT11435,6435,2025-05-20,Saree,Ethnic,5,6633.0,33165.0,Ajmer,Rajasthan,Offline,19,5,Card,No,SheStyle,33165.0
IT11436,6436,2025-05-28,Lehenga,Ethnic,4,8683.0,34732.0,Kota,Rajasthan,Offline,40,10,UPI,Yes,SheStyle,34732.0
IT11439,6439,2025-11-29,Jeans,Western,4,2942.0,11768.0,Jaipur,Rajasthan,Online,27,10,Card,No,SheStyle,11768.0
IT11441,6441,2025-10-16,Skirt,Western,3,2715.0,8145.0,Jodhpur,Rajasthan,Online,26,10,Card,No,SheStyle,8145.0
IT11443,6443,2025-11-13,Jeans,Western,1,2470.0,2470.0,Kota,Rajasthan,Online,37,15,Card,Yes,SheStyle,2470.0
IT11444,6444,2025-07-22,Jeans,Western,2,1552.0,3104.0,Ajmer,Rajasthan,Online,22,20,Card,Yes,SheStyle,3104.0
IT11445,6445,2025-08-22,Kurti,Ethnic,2,708.0,1416.0,Jodhpur,Rajasthan,Offline,25,0,Cash,No,SheStyle,1416.0
IT11447,6447,2025-03-23,Kurti,Ethnic,3,1511.0,4533.0,Jodhpur,Rajasthan,Offline,36,10,UPI,No,SheStyle,4533.0
IT11448,6448,2025-10-06,Anarkali Suit,Ethnic,2,4688.0,9376.0,Ajmer,Rajasthan,Offline,43,0,Card,No,SheStyle,9376.0
IT11449,6449,2025-06-19,Lehenga,Ethnic,4,8487.0,33948.0,Udaipur,Rajasthan,Online,22,20,Cash,Yes,SheStyle,33948.0
IT11450,6450,2025-03-10,Top,Western,4,1002.0,4008.0,Jodhpur,Rajasthan,Offline,20,15,Card,Yes,SheStyle,4008.0
IT11451,6451,2025-04-12,Anarkali Suit,Ethnic,1,8621.0,8621.0,Jaipur,Rajasthan,Online,43,10,Cash,Yes,SheStyle,8621.0
IT11452,6452,2025-06-27,Jeans,Western,4,2119.0,8476.0,Kota,Rajasthan,Online,45,0,Cash,Yes,SheStyle,8476.0
IT11453,6453,2025-06-08,Top,Western,1,601.0,601.0,Kota,Rajasthan,Offline,21,15,UPI,Yes,SheStyle,601.0
IT11454,6454,2025-06-25,Jeans,Western,3,1589.0,4767.0,Ajmer,Rajasthan,Online,38,20,Card,No,SheStyle,4767.0
IT11456,6456,2025-02-20,Kurti,Ethnic,3,1257.0,3771.0,Ajmer,Rajasthan,Online,44,0,UPI,No,SheStyle,3771.0
IT11460,6460,2025-03-25,Leggings,Casual,5,1841.0,9205.0,Ajmer,Rajasthan,Online,37,5,Cash,Yes,SheStyle,9205.0
IT11461,6461,2025-05-30,Anarkali Suit,Ethnic,2,6096.0,12192.0,Jaipur,Rajasthan,Online,39,5,Card,No,SheStyle,12192.0
IT11462,6462,2025-09-06,Leggings,Casual,3,779.0,2337.0,Udaipur,Rajasthan,Online,31,10,UPI,No,SheStyle,2337.0
IT11463,6463,2025-02-25,Kurti,Ethnic,3,1933.0,5799.0,Ajmer,Rajasthan,Offline,28,5,Cash,No,SheStyle,5799.0
IT11466,6466,2025-05-31,Saree,Ethnic,4,6028.0,24112.0,Jaipur,Rajasthan,Offline,23,0,Cash,No,SheStyle,24112.0
IT11468,6468,2025-03-06,Top,Western,1,1172.0,1172.0,Udaipur,Rajasthan,Offline,23,0,Card,No,SheStyle,1172.0
IT11471,6471,2025-08-05,Lehenga,Ethnic,1,8330.0,8330.0,Ajmer,Rajasthan,Online,31,5,UPI,No,SheStyle,8330.0
IT11473,6473,2025-11-04,Anarkali Suit,Ethnic,2,7752.0,15504.0,Udaipur,Rajasthan,Offline,24,5,Cash,Yes,SheStyle,15504.0
IT11474,6474,2025-09-08,Lehenga,Ethnic,4,4374.0,17496.0,Jaipur,Rajasthan,Online,18,15,UPI,Yes,SheStyle,17496.0
IT11475,6475,2025-09-25,Skirt,Western,1,1561.0,1561.0,Jodhpur,Rajasthan,Offline,43,5,UPI,Yes,SheStyle,1561.0
IT11476,6476,2025-03-09,Skirt,Western,3,1859.0,5577.0,Kota,Rajasthan,Online,26,10,UPI,No,SheStyle,5577.0
IT11477,6477,2025-03-11,Anarkali Suit,Ethnic,3,4771.0,14313.0,Jodhpur,Rajasthan,Offline,31,0,Cash,No,SheStyle,14313.0
IT11478,6478,2025-02-08,Anarkali Suit,Ethnic,2,6145.0,12290.0,Jaipur,Rajasthan,Offline,39,20,Cash,No,SheStyle,12290.0
IT11479,6479,2025-03-14,Skirt,Western,5,2899.0,14495.0,Jodhpur,Rajasthan,Offline,24,0,UPI,No,SheStyle,14495.0
IT11480,6480,2025-09-11,Anarkali Suit,Ethnic,5,6318.0,31590.0,Jodhpur,Rajasthan,Offline,18,5,Card,No,SheStyle,31590.0
IT11481,6481,2025-07-20,Anarkali Suit,Ethnic,4,7393.0,29572.0,Jaipur,Rajasthan,Online,22,0,Card,No,SheStyle,29572.0
IT11483,6483,2025-04-30,Skirt,Western,5,2206.0,11030.0,Jodhpur,Rajasthan,Offline,33,0,UPI,No,SheStyle,11030.0
IT11485,6485,2025-12-06,Saree,Ethnic,3,6033.0,18099.0,Jaipur,Rajasthan,Online,24,10,UPI,Yes,SheStyle,18099.0
IT11486,6486,2025-11-25,Skirt,Western,2,1609.0,3218.0,Jodhpur,Rajasthan,Offline,32,5,UPI,Yes,SheStyle,3218.0
IT11487,6487,2025-11-30,Anarkali Suit,Ethnic,2,6005.0,12010.0,Udaipur,Rajasthan,Offline,24,20,Card,No,SheStyle,12010.0
IT11488,6488,2025-12-13,Top,Western,5,1205.0,6025.0,Kota,Rajasthan,Online,19,15,Cash,No,SheStyle,6025.0
IT11491,6491,2025-02-01,Top,Western,2,1931.0,3862.0,Kota,Rajasthan,Online,45,0,Card,No,SheStyle,3862.0
IT11493,6493,2025-08-25,Kurti,Ethnic,1,1876.0,1876.0,Udaipur,Rajasthan,Offline,25,0,Card,No,SheStyle,1876.0
IT11494,6494,2025-03-20,Jeans,Western,1,2912.0,2912.0,Jaipur,Rajasthan,Offline,33,5,UPI,No,SheStyle,2912.0
IT11496,6496,2025-06-14,Top,Western,5,548.0,2740.0,Jaipur,Rajasthan,Online,26,5,Card,No,SheStyle,2740.0
IT11497,6497,2025-08-01,Jeans,Western,4,2164.0,8656.0,Kota,Rajasthan,Online,42,10,Card,Yes,SheStyle,8656.0
IT11498,6498,2025-12-20,Lehenga,Ethnic,1,5931.0,5931.0,Kota,Rajasthan,Online,21,10,UPI,No,SheStyle,5931.0
IT11500,6500,2025-09-22,Jeans,Western,4,2644.0,10576.0,Kota,Rajasthan,Offline,42,0,Cash,Yes,SheStyle,10576.0
IT11501,6501,2025-04-19,Saree,Ethnic,2,6406.0,12812.0,Udaipur,Rajasthan,Offline,45,15,Card,Yes,SheStyle,12812.0
IT11502,6502,2025-05-14,Top,Western,4,1513.0,6052.0,Kota,Rajasthan,Online,21,0,UPI,Yes,SheStyle,6052.0
IT11503,6503,2025-10-01,Leggings,Casual,1,1937.0,1937.0,Kota,Rajasthan,Online,23,0,UPI,Yes,SheStyle,1937.0
IT11504,6504,2025-01-28,Saree,Ethnic,1,5431.0,5431.0,Udaipur,Rajasthan,Online,36,5,UPI,No,SheStyle,5431.0
IT11505,6505,2025-12-19,Kurti,Ethnic,5,1593.0,7965.0,Udaipur,Rajasthan,Offline,38,0,Cash,No,SheStyle,7965.0
IT11507,6507,2025-08-16,Saree,Ethnic,2,5926.0,11852.0,Kota,Rajasthan,Online,38,5,Card,Yes,SheStyle,11852.0
IT11509,6509,2025-03-18,Anarkali Suit,Ethnic,5,9200.0,46000.0,Udaipur,Rajasthan,Offline,25,20,UPI,Yes,SheStyle,46000.0
IT11512,6512,2025-03-03,Leggings,Casual,4,1814.0,7256.0,Ajmer,Rajasthan,Online,21,20,UPI,Yes,SheStyle,7256.0
IT11513,6513,2025-01-31,Kurti,Ethnic,1,570.0,570.0,Ajmer,Rajasthan,Offline,45,10,UPI,No,SheStyle,570.0
IT11517,6517,2025-07-17,Anarkali Suit,Ethnic,3,9098.0,27294.0,Jaipur,Rajasthan,Offline,22,0,Card,No,SheStyle,27294.0
IT11518,6518,2025-11-15,Skirt,Western,2,1825.0,3650.0,Jaipur,Rajasthan,Offline,36,0,Cash,No,SheStyle,3650.0
IT11519,6519,2025-06-06,Jeans,Western,2,2611.0,5222.0,Jaipur,Rajasthan,Online,37,15,UPI,Yes,SheStyle,5222.0
IT11522,6522,2025-01-29,Anarkali Suit,Ethnic,1,4999.0,4999.0,Jodhpur,Rajasthan,Online,37,15,Cash,No,SheStyle,4999.0
IT11525,6525,2025-12-13,Kurti,Ethnic,4,1036.0,4144.0,Udaipur,Rajasthan,Online,34,20,Cash,No,SheStyle,4144.0
IT11530,6530,2025-05-03,Saree,Ethnic,5,9133.0,45665.0,Udaipur,Rajasthan,Offline,35,15,UPI,Yes,SheStyle,45665.0
IT11532,6532,2025-06-13,Kurti,Ethnic,2,1985.0,3970.0,Ajmer,Rajasthan,Offline,36,5,UPI,No,SheStyle,3970.0
IT11533,6533,2025-06-27,Leggings,Casual,3,1287.0,3861.0,Jaipur,Rajasthan,Offline,33,20,Card,No,SheStyle,3861.0
IT11534,6534,2025-01-12,Kurti,Ethnic,2,953.0,1906.0,Jodhpur,Rajasthan,Online,37,15,Card,No,SheStyle,1906.0
IT11538,6538,2025-01-24,Anarkali Suit,Ethnic,3,9347.0,28041.0,Ajmer,Rajasthan,Offline,40,10,UPI,No,SheStyle,28041.0
IT11539,6539,2025-10-05,Leggings,Casual,3,1515.0,4545.0,Jaipur,Rajasthan,Online,21,0,Card,Yes,SheStyle,4545.0
IT11540,6540,2025-11-17,Kurti,Ethnic,4,624.0,2496.0,Udaipur,Rajasthan,Offline,36,15,Card,Yes,SheStyle,2496.0
IT11541,6541,2025-09-27,Kurti,Ethnic,1,1589.0,1589.0,Kota,Rajasthan,Offline,43,5,Card,Yes,SheStyle,1589.0
IT11543,6543,2025-02-12,Saree,Ethnic,5,5368.0,26840.0,Kota,Rajasthan,Offline,25,15,Cash,No,SheStyle,26840.0
IT11544,6544,2025-09-24,Kurti,Ethnic,1,1171.0,1171.0,Udaipur,Rajasthan,Online,37,5,Card,Yes,SheStyle,1171.0
IT11545,6545,2025-05-02,Leggings,Casual,5,611.0,3055.0,Udaipur,Rajasthan,Offline,22,15,UPI,No,SheStyle,3055.0
IT11547,6547,2025-08-29,Top,Western,4,1567.0,6268.0,Ajmer,Rajasthan,Offline,45,15,Card,No,SheStyle,6268.0
IT11549,6549,2025-09-13,Lehenga,Ethnic,3,7505.0,22515.0,Jodhpur,Rajasthan,Online,37,5,Card,Yes,SheStyle,22515.0
IT11550,6550,2025-09-16,Leggings,Casual,3,1081.0,3243.0,Jaipur,Rajasthan,Online,28,0,Card,Yes,SheStyle,3243.0
IT11551,6551,2025-06-29,Skirt,Western,1,2230.0,2230.0,Kota,Rajasthan,Offline,40,10,UPI,No,SheStyle,2230.0
IT11554,6554,2025-05-04,Lehenga,Ethnic,1,8803.0,8803.0,Udaipur,Rajasthan,Offline,35,10,Card,Yes,SheStyle,8803.0
IT11557,6557,2025-07-05,Skirt,Western,1,1632.0,1632.0,Jodhpur,Rajasthan,Online,39,5,UPI,Yes,SheStyle,1632.0
IT11558,6558,2025-01-07,Jeans,Western,4,2545.0,10180.0,Jodhpur,Rajasthan,Online,34,0,Card,Yes,SheStyle,10180.0
IT11566,6566,2025-04-16,Jeans,Western,5,2575.0,12875.0,Udaipur,Rajasthan,Offline,26,15,UPI,No,SheStyle,12875.0
IT11568,6568,2025-05-27,Top,Western,3,657.0,1971.0,Jodhpur,Rajasthan,Offline,36,10,Card,No,SheStyle,1971.0
IT11571,6571,2025-01-16,Jeans,Western,1,1523.0,1523.0,Ajmer,Rajasthan,Offline,19,20,UPI,Yes,SheStyle,1523.0
IT11572,6572,2025-07-19,Skirt,Western,1,2614.0,2614.0,Kota,Rajasthan,Online,23,0,UPI,Yes,SheStyle,2614.0
IT11574,6574,2025-04-06,Lehenga,Ethnic,3,8102.0,24306.0,Jodhpur,Rajasthan,Online,38,0,UPI,No,SheStyle,24306.0
IT11579,6579,2025-07-25,Lehenga,Ethnic,1,5545.0,5545.0,Udaipur,Rajasthan,Offline,24,20,UPI,Yes,SheStyle,5545.0
IT11585,6585,2025-07-15,Top,Western,4,1310.0,5240.0,Jodhpur,Rajasthan,Online,36,10,Card,Yes,SheStyle,5240.0
IT11586,6586,2025-11-13,Saree,Ethnic,2,8484.0,16968.0,Jaipur,Rajasthan,Offline,30,15,Cash,No,SheStyle,16968.0
IT11587,6587,2025-06-22,Lehenga,Ethnic,1,6170.0,6170.0,Udaipur,Rajasthan,Online,34,20,Card,Yes,SheStyle,6170.0
IT11588,6588,2025-12-18,Top,Western,3,1152.0,3456.0,Ajmer,Rajasthan,Online,44,15,Card,No,SheStyle,3456.0
IT11590,6590,2025-09-05,Kurti,Ethnic,1,1424.0,1424.0,Ajmer,Rajasthan,Online,40,5,Cash,No,SheStyle,1424.0
IT11591,6591,2025-11-12,Kurti,Ethnic,2,1270.0,2540.0,Jodhpur,Rajasthan,Online,39,10,UPI,No,SheStyle,2540.0
IT11593,6593,2025-09-15,Lehenga,Ethnic,1,6293.0,6293.0,Ajmer,Rajasthan,Offline,23,20,UPI,No,SheStyle,6293.0
IT11594,6594,2025-02-06,Anarkali Suit,Ethnic,3,9351.0,28053.0,Ajmer,Rajasthan,Online,22,5,Cash,No,SheStyle,28053.0
IT11596,6596,2025-07-07,Kurti,Ethnic,5,984.0,4920.0,Udaipur,Rajasthan,Offline,33,10,Card,No,SheStyle,4920.0
IT11597,6597,2025-10-23,Top,Western,4,848.0,3392.0,Udaipur,Rajasthan,Offline,34,0,UPI,Yes,SheStyle,3392.0
IT11598,6598,2025-10-06,Jeans,Western,4,1633.0,6532.0,Jaipur,Rajasthan,Online,21,20,Card,No,SheStyle,6532.0
IT11602,6602,2025-12-03,Saree,Ethnic,2,6922.0,13844.0,Jaipur,Rajasthan,Online,30,10,Card,No,SheStyle,13844.0
IT11604,6604,2025-09-30,Anarkali Suit,Ethnic,2,6537.0,13074.0,Udaipur,Rajasthan,Online,23,10,UPI,Yes,SheStyle,13074.0
IT11606,6606,2025-10-29,Skirt,Western,3,2102.0,6306.0,Jodhpur,Rajasthan,Offline,25,20,UPI,No,SheStyle,6306.0
IT11608,6608,2025-03-09,Anarkali Suit,Ethnic,2,6296.0,12592.0,Udaipur,Rajasthan,Offline,44,20,Cash,Yes,SheStyle,12592.0
IT11609,6609,2025-09-30,Anarkali Suit,Ethnic,3,9824.0,29472.0,Kota,Rajasthan,Online,35,5,UPI,Yes,SheStyle,29472.0
IT11610,6610,2025-01-29,Anarkali Suit,Ethnic,2,5780.0,11560.0,Jaipur,Rajasthan,Offline,40,0,UPI,No,SheStyle,11560.0
IT11611,6611,2025-07-25,Anarkali Suit,Ethnic,1,6200.0,6200.0,Ajmer,Rajasthan,Online,33,0,Card,No,SheStyle,6200.0
IT11612,6612,2025-09-21,Skirt,Western,1,1758.0,1758.0,Kota,Rajasthan,Offline,31,0,Card,Yes,SheStyle,1758.0
IT11613,6613,2025-12-27,Top,Western,4,1645.0,6580.0,Jaipur,Rajasthan,Online,24,5,Card,No,SheStyle,6580.0
IT11614,6614,2025-10-05,Saree,Ethnic,3,6233.0,18699.0,Udaipur,Rajasthan,Offline,31,5,Cash,No,SheStyle,18699.0
